FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,PRIORIZACION,ZONA,DIFICULTADACCESO,NOMBRE_CENTRO_POBLADO,TIPO_SITIO,TIPO_CONECTIVIDAD,NOMBRE_INSTITUCION_EDUCATIVA,NOMBRE_SEDE_EDUCATIVA,ESTADOS,TIPO_ENERGIA,DETALLE_SITIO,USUARIOS_ACTIVOS_MES,VELOCIDAD_CONEXION_SUBIDA,VELOCIDAD_CONEXION_BAJADA,TRAFICO_MENSUAL_SUBIDA,TRAFICO_MENSUAL_BAJADA,INVERSION,META
2020-07-31,SANTANDER,PIEDECUESTA,AUS,RURAL,BAJO,SEVILLA,SEDES EDUCATIVAS,SATELITAL,INSTITUTO DEL ORIENTE,ESCUELA RURAL SEVILLA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CIMITARRA,NO APLICA,RURAL,MEDIO,VEREDA ALTAMIRA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA LA PERDIDA ALTA,ESCUELA RURAL ALTAMIRA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,VALLE DE SAN JOSE,NO APLICA,RURAL,BAJO,VEREDA LOS MEDIOS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  EL MORRO,ESCUELA RURAL LOS MEDIOS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL CARMEN DE CHUCURI,NO APLICA,RURAL,SIN INFORMACION,VEREDA CAÑO LAJAS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL CAÑO LAJAS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN ANDRES,NO APLICA,RURAL,BAJO,LAGUNA DE ORTICES,SEDES EDUCATIVAS,SATELITAL,INSTITUTO TECNICO  LAGUNA DE ORTICES,INSTITUTO INTEGRADO  LAGUNA DE ORTICES,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CIMITARRA,NO APLICA,RURAL,MEDIO,SAN FERNANDO,SEDES EDUCATIVAS,SATELITAL,I.E. SAN FERNANDO,I.E. SAN FERNANDO - SEDE PRINCIPAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SOCORRO,NO APLICA,RURAL,SIN INFORMACION,VEREDA ALTO DE CHOCHOS,SEDES EDUCATIVAS,SATELITAL,COLEGIO GUILLERMO SUAREZ DIAZ,ESCUELA RURAL CRISTO REY,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SANTA HELENA DEL OPON,NO APLICA,RURAL,MEDIO,PLAN DE ALVAREZ,SEDES EDUCATIVAS,SATELITAL,COLEGIO JOSE ANTONIO BELTRAN,ESC. RURAL PLAN DE ALVAREZ,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL PLAYON,NO APLICA,RURAL,BAJO,SAN PEDRO DE TIGRA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  SAN PEDRO DE LA TIGRA,INSTITUTO EDUCATIVO SAN PEDRO DE TIGRA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LEBRIJA,NO APLICA,RURAL,BAJO,VEREDA LA PUENTE,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO NUESTRA SE¿ORA DE LAS MERCEDES,ESCUELA RURAL LA PUENTE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GIRON,NO APLICA,RURAL,SIN INFORMACION,RIO DE ORO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA AGUADA DE CEFERINO,SEDE E - RIO DE ORO SEDE E CONVIVIR,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,PINCHOTE,AUS,RURAL,BAJO,VEREDA LLANO GRANDE,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO PEDRO SANTOS,ESCUELA RURAL LLANO GRANDE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL CARMEN DE CHUCURI,NO APLICA,RURAL,BAJO,VEREDA EL CUARENTA,SEDES EDUCATIVAS,SATELITAL,COLEGIO  SAN LUIS GONZAGA,ESCUELA RURAL EL CUARENTA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL CARMEN DE CHUCURI,AUS,RURAL,BAJO,VEREDA LIBANO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  SANTO DOMINGO DEL RAMO,ESCUELA RURAL LIBANO BAJO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BUCARAMANGA,NO APLICA,RURAL,SIN INFORMACION,KLM 22 VIA ALAGUADA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA RURAL BOSCONIA.,INSTITUCION EDUCATIVA RURAL BOSCONIA SEDE F CUCHILLA ALTA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GALAN,NO APLICA,RURAL,BAJO,VEREDA EL ALTO,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO ALFONSO GOMEZ GOMEZ,ESCUELA RURAL EL ALTO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,JORDAN,NO APLICA,RURAL,SIN INFORMACION,VEREDA MORROS,SEDES EDUCATIVAS,SATELITAL,COLEGIO NUESTRA SEÑORA DE FATIMA,ESCUELA RURAL SAN JOSE DE MORROS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GUACA,NO APLICA,RURAL,SIN INFORMACION,VEREDA CUPAGA,SEDES EDUCATIVAS,SATELITAL,INSTITUTO  TECNICO AGROPECUARIO NUESTRA SEÑORA DEL SOCORRO,ESCUELA RURAL EL SALADO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN GIL,NO APLICA,RURAL,MUY ALTO,VEREDA OJO DE AGUA,SEDES EDUCATIVAS,SATELITAL,I.E. SAN  JUAN BOSCO CAÑAVERAL,INSTITUCION EDUCATIVA OJO DE AGUA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,PIEDECUESTA,NO APLICA,RURAL,BAJO,LA VEGA,SEDES EDUCATIVAS,SATELITAL,I.E. LA VEGA,I.E. LA VEGA - SEDE PRINCIPAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,RIONEGRO,AUS,RURAL,BAJO,LA CEIBA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA LA CEIBA,I.E.  LA CEIBA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,PUERTO WILCHES,AUS,RURAL,BAJO,BOCAS ROSARIO,SEDES EDUCATIVAS,SATELITAL,INSTITUTO AGROPECUARIO SAN PEDRO DE VIJAGUAL,ESCUELA RURAL  PATURIA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,COROMORO,NO APLICA,RURAL,MEDIO,VEREDA GUACHAVITA,SEDES EDUCATIVAS,SATELITAL,COLEGIO TECNICO AGROPECUARIO RAFAEL LEON AMAYA,ESCUELA RURAL GUACHAVITA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GUAPOTA,NO APLICA,RURAL,SIN INFORMACION,VEREDA CABRAS,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATIVO MORARIO,ESCUELA RURAL PILAS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SIMACOTA,NO APLICA,RURAL,BAJO,LA LLANITA,SEDES EDUCATIVAS,SATELITAL,COLEGIO  LA LLANITA,COLEGIO LA LLANITA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,TONA,NO APLICA,RURAL,SIN INFORMACION,VEREDA SALADITO,SEDES EDUCATIVAS,SATELITAL,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL JORDAN,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SANTA BARBARA,NO APLICA,RURAL,SIN INFORMACION,VEREDA EL APURE,SEDES EDUCATIVAS,SATELITAL,INSTITUTO TECNICO AGRICOLA RAFAEL ORTIZ GONZALEZ,ESCUELA RURAL EL APURE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL PLAYON,AUS,RURAL,BAJO,BARRIO NUEVO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  BETANIA,INSTITUCION EDUCATIVA  BETANIA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LEBRIJA,NO APLICA,RURAL,BAJO,VEREDA EL OSO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA LLANADAS,ESCUELA RURAL EL OSO.,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,VELEZ,NO APLICA,RURAL,BAJO,VEREDA SAN VICENTE,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  LOMALTA,ESCUELA RURAL SAN VICENTE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN VICENTE DE CHUCURI,AUS,RURAL,BAJO,VEREDA AGUA BLANCA,SEDES EDUCATIVAS,SATELITAL,CONCENTRACION DESARROLLO RURAL JOSE ANTONIO GALAN,CONCENTRACION DESARROLLO RURAL JOSE ANTONIO GALAN,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CHIPATA,NO APLICA,RURAL,BAJO,VEREDA CENTRO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA TIERRA NEGRA,ESCUELA RURAL CHIPATA VIEJO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CONFINES,NO APLICA,RURAL,SIN INFORMACION,VEREDA AGUABUENA,SEDES EDUCATIVAS,SATELITAL,COLEGIO TECNICO LUIS CARLOS GALAN SARMIENTO,ESCUELA RURAL AGUABUENA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,MALAGA,NO APLICA,RURAL,ALTO,GUASIMO,SEDES EDUCATIVAS,SATELITAL,INSTITUTO POLITECNICO MONSE¿OR MANUEL SORZANO GONZALEZ,ESCUELA RURAL SEDE H GUASIMO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,COROMORO,NO APLICA,RURAL,MEDIO,VDA. PUEBLO VIEJO,SEDES EDUCATIVAS,SATELITAL,I.E. JESUS LEON GUERRERO,I.E. JESUS LEON GUERRERO - SEDE PRINCIPAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CERRITO,NO APLICA,RURAL,MEDIO,VEREDA BOYACA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA JURADO,ESCUELA RURAL LA PAJA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LOS SANTOS,NO APLICA,RURAL,BAJO,VEREDA LA MESA SECTOR MAJADAL,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  LA FUENTE,ESCUELA RURAL BRISAS DEL MAJADAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,FLORIAN,NO APLICA,RURAL,MEDIO,BUENAVISTA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  LEONES,ESCUELA RURAL BUENAVISTA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LANDAZURI,NO APLICA,RURAL,MEDIO,VEREDA LAS FLORES,SEDES EDUCATIVAS,SATELITAL,COLEGIO LAS FLORES,COLEGIO LAS FLORES,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CABRERA,NO APLICA,RURAL,BAJO,OVAL,SEDES EDUCATIVAS,SATELITAL,COLEGIO  INTEGRADO DE CABRERA,ESCUELA RURAL EL OVAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CEPITA,NO APLICA,RURAL,SIN INFORMACION,VEREDA PESCADITO,SEDES EDUCATIVAS,SATELITAL,COLEGIO PEDRO FERMIN DE VARGAS,ESCUELA RURAL PESCADITO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CHARTA,NO APLICA,RURAL,BAJO,PERICO,SEDES EDUCATIVAS,SATELITAL,INSTITUTO AGRICOLA,INSTITUTO AGRICOLA DE CHARTA SEDE K,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ALBANIA,NO APLICA,RURAL,SIN INFORMACION,VEREDA UTAPA,SEDES EDUCATIVAS,SATELITAL,INSTITUTO INTEGRADO DE COMERCIO EL HATILLO,ESCUELA RURAL UTAPA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CHIPATA,NO APLICA,RURAL,BAJO,VEREDA SALITRE SECO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA TIERRA NEGRA,ESCUELA RURAL SALITRE SECO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BETULIA,NO APLICA,RURAL,MEDIO,SANTA BARBARA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA EL RAMO,"INSTITUCION EDUCATIVA EL RAMO - ESCUELA RURAL SANTA BARBARA SEDE ""14",EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,VILLANUEVA,NO APLICA,RURAL,BAJO,VEREDA LA LAJITA,SEDES EDUCATIVAS,SATELITAL,COLEGIO ELISEO PINILLA RUEDA,ESCUELA RURAL AGUAFRIA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LOS SANTOS,AUS,RURAL,BAJO,VEREDA EL REGADERO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  LA LAGUNA,ESCUELA RURAL EL REGADERO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BUCARAMANGA,NO APLICA,RURAL,SIN INFORMACION,KM 10 VIA A MATANZA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA RURAL BOSCONIA.,INSTITUCION EDUCATIVA RURAL BOSCONIA - SEDE E LA CAPILLA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CARCASI,NO APLICA,RURAL,MEDIO,EL TOBAL,SEDES EDUCATIVAS,SATELITAL,I.E. EL TOBAL,INSTITUCION EDUCATIVA EL TOBAL SEDE A,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ENCISO,AUS,RURAL,MEDIO,LOMA DEL NEGRO,SEDES EDUCATIVAS,SATELITAL,COLEGIO TECNICO AGROINDUSTRIAL PEÑACOLORADA,ESCUELA RURAL LOMA DEL NEGRO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ARATOCA,NO APLICA,RURAL,BAJO,VEREDA SAN PEDRO SECTOR TOTUMOS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  EL PORTICO,ESCUELA RURAL TOTUMOS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,PALMAS DEL SOCORRO,NO APLICA,RURAL,SIN INFORMACION,VEREDA BARRONEGRO,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATIVO  POZO AZUL,ESCUELA RURAL AGUABUENA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CARCASI,NO APLICA,RURAL,BAJO,VEREDA BAVEGA,SEDES EDUCATIVAS,SATELITAL,INSTITUTO AGRICOLA,ESCUELA RURAL LLANO GRANDE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CIMITARRA,NO APLICA,RURAL,SIN INFORMACION,DOS HERMANOS,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATVO  PUERTO ZAMBITO,ESCUELA RURAL DOS HERMANOS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CIMITARRA,NO APLICA,RURAL,MEDIO,VEREDA LA TRAVIATA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA   PUERTO OLAYA,ESCUELA RURAL SAN PEDRO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GIRON,NO APLICA,RURAL,SIN INFORMACION,CHOCOITA,SEDES EDUCATIVAS,SATELITAL,COLEGIO INTEGRADO LLANO GRANDE,ESCUELA RURAL CHOCOITA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,EL CARMEN DE CHUCURI,NO APLICA,RURAL,BAJO,VEREDA BARRANCO AMARILLO,SEDES EDUCATIVAS,SATELITAL,COLEGIO  SAN LUIS GONZAGA,ESCUELA RURAL BIRMANIA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,MOGOTES,AUS,RURAL,BAJO,VEREDA PALMAS SECTOR CAUCHOS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA CAUCHOS,CENTRO EDUCATIVO RURAL CAUCHOS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SUCRE,NO APLICA,RURAL,BAJO,CORREGIMIENTO LA PRADERA,SEDES EDUCATIVAS,SATELITAL,COLEGIO GRAN MARISCAL DE AYACUCHO,COLEGIO GRAN MARISCAL DE AYACUCHO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,FLORIAN,NO APLICA,RURAL,MEDIO,VEREDA TISQUIZOQUE.,SEDES EDUCATIVAS,SATELITAL,I.E. SANTA HELENA,ESCUELA RURAL TISQUIZOQUE,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN JOSE DE MIRANDA,NO APLICA,RURAL,MEDIO,ESPINAL,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA EL ESPINAL,INSTITUCION EDUCATIVA EL ESPINAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BARICHARA,NO APLICA,RURAL,BAJO,VEREDA SANTA HELENA,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA PARAMITO,E.R. SANTA ELENA BAJA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CERRITO,NO APLICA,RURAL,BAJO,SERVITA,SEDES EDUCATIVAS,SATELITAL,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,ESCUELA RURAL SERVITA SEDE D,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ONZAGA,NO APLICA,RURAL,MEDIO,VEREDA MACANAL,SEDES EDUCATIVAS,SATELITAL,I.E.  PADUA,CENTRO EDUCATIVO ALTAMIRA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,MOGOTES,NO APLICA,RURAL,BAJO,VEREDA LA PALMITA,SEDES EDUCATIVAS,SATELITAL,CENTRO EDUCATIVO EL OASIS,CENTRO EDUCATIVO EL OASIS,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BOLIVAR,AUS,RURAL,BAJO,CORREGIMIENTO HERMOSURA,SEDES EDUCATIVAS,SATELITAL,COLEGIO AGROPECUARIO SILVANO VELASCO,COLEGIO AGROPECUARIO SILVANO VELASCO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CABRERA,NO APLICA,RURAL,SIN INFORMACION,VEREDA ALTICO,SEDES EDUCATIVAS,SATELITAL,COLEGIO  INTEGRADO DE CABRERA,ESCUELA RURAL  EL CUCAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN BENITO,NO APLICA,RURAL,SIN INFORMACION,VEREDA NOVILLERO CHI,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  LA CARRERA,ESCUELA RURAL SANTA AGUEDA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,CAPITANEJO,NO APLICA,RURAL,SIN INFORMACION,VEREDA QUEBRADA DE VERA CAPITANEJO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  LOS MOLINOS,ESCUELA RURAL QUEBRADA DE VERA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SAN VICENTE DE CHUCURI,AUS,RURAL,BAJO,VEREDA GUAYACAN LOS,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  EL RUBI,ESCUELA RURAL EL LITORAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LEBRIJA,NO APLICA,RURAL,BAJO,VEREDA CUZAMAN,SEDES EDUCATIVAS,SATELITAL,COLEGIO  PORTUGAL,ESCUELA RURAL CUZAMAN,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,SANTA HELENA DEL OPON,AUS,RURAL,BAJO,CORREGIMIENTO DE CACHIPAY,SEDES EDUCATIVAS,SATELITAL,INSTITUTO TECNICO AGROPECUARIO,INSTITUCION EDUCATIVA DOMINGO SAVIO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,LANDAZURI,AUS,RURAL,BAJO,LA INDIA,SEDES EDUCATIVAS,SATELITAL,COLEGIO MIRALINDO,ESCUELA RURAL SAN IGNACIO DEL OPON,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,BARBOSA,NO APLICA,RURAL,SIN INFORMACION,VEREDA SANTA ROSA,SEDES EDUCATIVAS,SATELITAL,COLEGIO  TRINIDAD CAMACHO PINZON,ESCUELA RURAL SANTA ROSA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,COROMORO,NO APLICA,RURAL,MEDIO,VEREDA LA HOYA,SEDES EDUCATIVAS,SATELITAL,COLEGIO FLORENTINO GONZALEZ,ESCUELA RURAL LA HOYA,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,GALAN,NO APLICA,RURAL,SIN INFORMACION,VEREDA SAN ISIDRO,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA  SAN ISIDRO,INSTITUCION EDUCATIVA SAN ISIDRO,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,ARATOCA,AUS,RURAL,BAJO,VEREDA CLAVELLINAS,SEDES EDUCATIVAS,SATELITAL,I.E. CLAVELLINAS,I.E  CLAVELLINAS - SEDE PRINCIPAL,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
2020-07-31,SANTANDER,RIONEGRO,NO APLICA,RURAL,SIN INFORMACION,VEREDA EL BAMBU,SEDES EDUCATIVAS,SATELITAL,INSTITUCION EDUCATIVA LA CEIBA,ESCUELA RURAL EL BAMBU,EN PLANEACION,RED INTERCONECTADA,INSTITUCION EDUCATTIVA,35,5,10,199,18,227217563,2560
